x jdk7 classic classic_ite wild yaro yaro_opt yaro_opt_13 triple
100 0.7071313461383183 13.153497574742634 20.573145686340336 2.7320905248006193 1.2973480808575943 1.2728301589330036 1.288798259003957 3.811584126726787 
300 7.511013580258687 98.28017173258468 135.1336917683919 10.28390330327352 4.748166433588664 4.803629629389445 5.253527699724834 24.988460940043137 
1000 27.451644705963133 912.1930270345051 1031.6506414306639 44.08945323333742 19.98029290008545 20.90090330225627 21.84585159454346 200.68733042399094 
3000 51.98383676910399 7006.326387565105 8595.512879557291 145.5240518880208 68.0848084197998 70.10951686909995 74.6063060872396 1596.8086937662758 
10000 188.3786940266927 85834.52343541669 96948.92681354168 446.8493355102541 240.64838719278967 256.46956283976243 265.57718285725906 17533.11969817708 
30000 604.2752162353516 878517.0070166667 963420.2436333334 1684.445475878906 801.3123308024088 792.9688194254555 859.425993644206 163338.29734166677 
100000 2219.1076076171885 ? ? 4300.592800065104 2680.015530859376 2804.583561165365 2753.782295084635 ?
300000 7458.265475585938 ? ? 17129.739314843748 9979.557738802085 9752.947145703125 9253.407504817711 ?
1000000 29642.716060937495 ? ? 66168.04310260419 42789.304070833336 38343.52938645834 39820.82392291667 ?
